,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
0,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Grants for Arts Projects,1895283-41-22,Boston,MA,02127-1112,"Purpose: To support a painting and photography apprenticeship program for Boston-area teens. Additional Project Description: Apprentices will be mentored by professional artists and receive training in painting, composition, color theory, photography and digital editing. Studio courses will help students understand the creative process and develop fine art skills through a series of commissioned projects. Intended Beneficiaries: The apprenticeship program will benefit Boston-area teens and local businesses. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2022,8,20000 ,2022-06-01,2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Grants for Arts Projects,1884032-41-21,Boston,MA,02127-1112,"To support a painting, photography, and video arts apprenticeship program for Boston-area teens. Apprentices will be mentored by professional artists and receive training in painting, composition, color theory, photography, sound engineering, digital editing, motion graphics/animation, and video production. Studio courses will help students understand the creative process and develop fine art skills through a series of commissioned projects.",2021,8,30000 ,2021-06-01,2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Art Works,1861577-41-20,Boston,MA,02127-1112,"To support a painting, photography, and video arts apprenticeship program for Boston-area teens. Apprentices will be mentored by professional artists and receive training in painting, composition, color theory, photography, sound engineering, digital editing, motion graphics/animation, and video production. Studio courses will help students understand the creative process and develop fine art skills through a series of commissioned projects. Project activities may take place virtually.",2020,8,25000 ,2020-06-01,2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Art Works,1808125-41-18,Boston,MA,02127-1112,"To support a painting, photography, and video arts apprenticeship program for Boston-area teens. Apprentices will be mentored by professional artists and will receive training in painting, composition, color theory, photography, sound engineering, digital editing, motion graphics/animation, and video production. Studio courses will help students understand the creative process and develop fine art skills through a series of commissioned projects. The program will introduce students to a variety of creative career opportunities.",2018,8,40000 ,2018-06-01,2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Art Works,17-4100-7101,Boston,MA,02127-1112,"To support a painting, photography, and video arts apprenticeship program for Boston-area teens. Apprentices will be mentored by professional artists and will receive training in painting, composition, color theory, photography, sound engineering, digital editing, motion graphics/animation, and video production. Studio courses will help students understand the creative process and develop fine art skills while delivering specific solutions through a series of commissioned projects for clients in both the public and private sectors.",2017,8,25000 ,2017-07-01,2018-06-30,0.0,0.0,0.0,0.0,0.08591243079837999,0.0,0.0,1
5,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Art Works,16-4100-7117,Boston,MA,02127-1112,"To support a painting, photography, and video arts apprenticeship program for Boston-area teens. Professional artists will mentor apprentices who will receive training in painting, composition, color theory, photography, sound engineering, digital editing, motion graphics/animation, and video production. Studio courses help students understand the creative process by learning to develop fine art skills while delivering client-specific solutions through a series of commissioned projects.",2016,8,20000 ,2016-07-01,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Art Works,14-4100-7086,Boston,MA,02127-1112,"To support a painting and photography apprenticeship program for Boston-area teens. The apprentices, participating in the Youth Arts Enterprise program, will be mentored by professional artists with an emphasis on the creation, exhibition, marketing, and sale of art work. Studio courses in painting and photography (both traditional and digital formats) will be offered.",2014,8,25000 ,2014-07-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,"Artists for Humanity, Inc.",aka AFH,Visual Arts,Art Works,12-4100-7087,Boston,MA,02127-1112,"To support a youth painting and photography apprenticeship program. Studio courses in painting and photography will be offered to under-resourced high school students providing them with access to arts education, cultural enrichment, and an entrepreneurship program to develop creative skills under the tutelage of professional artist mentors.",2012,8,75000 ,2012-07-01,2013-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,"Artists for Humanity, Inc.",aka AFH,Arts Education,Learning in the Arts for Children & Youth,11-5100-8172,Boston,MA,02127-1112,"To support AFH's Painting/Mural and Photography Studios. Through paid apprenticeships, underserved youth will receive studio instruction in painting, photography, and mural arts; students also will gain business skills in the arts such as coordinating and marketing art exhibitions, making presentations to corporate clients, and working in a team environment.",2011,8,10000 ,2011-07-01,2012-06-30,0.3857201177812293,0.0,0.0,0.0,0.0,0.0,0.0,1
9,"Artists for Humanity, Inc.",aka AFH,Arts Education,Learning in the Arts for Children & Youth,10-5100-8195,Boston,MA,02127-1112,"To support ""Youth-Run Arts Micro-Enterprise"", a visual arts education program. Through paid apprenticeships, underserved youth will receive studio instruction in painting, photography, and web design.",2010,8,70000 ,2010-07-01,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,"Artists for Humanity, Inc.",aka AFH,Arts Education,Learning in the Arts for Children & Youth,08-5100-8180,Boston,MA,02127-1112,"To support the ""Youth-Run Arts Micro-Enterprise"" program. Through paid apprenticeships, underserved youth (ages 14 to 18) will receive studio instruction in painting, photography, sculpture, murals/set design, silk-screen, and graphic design.",2008,8,18000 ,2008-07-01,2009-06-30,0.0,0.19435222880542177,0.0,0.0,0.0,0.0,0.0,1
11,"Artists for Humanity, Inc.",aka AFH,Arts Education,Learning in the Arts for Children & Youth,07-5100-8006,Boston,MA,02127-1112,"To support the Youth-Run Arts Micro-Enterprise program. Through paid apprenticeships, underserved youth (ages 14 to 18) will receive studio instruction in painting, photography, sculpture, murals/set design, silk-screen, and graphic design.",2007,8,15000 ,2007-07-01,2008-12-31,0.0,0.19435222880542177,0.0,0.0,0.0,0.0,0.0,1
12,"Artists for Humanity, Inc.",aka AFH,Arts Education,Arts Learning,03-5100-8149,Boston,MA,02127-1112,"To support expansion of the Youth-run Arts Micro-enterprise program. Through four-year paid apprenticeships, young people aged 14 to 18, primarily from low-income neighborhoods in Boston, receive studio instruction in painting, architecture, photography, sculpture, murals and theatrical set design, silk-screening, and graphic design.",2003,8,50000 ,2003-06-01,2005-05-31,0.0,0.1664044173961494,0.0,0.0,0.0,0.0,0.0,1
13,"Artists for Humanity, Inc.",aka AFH,Multidisciplinary*,Leadership,01-7000-3128,Boston,MA,02127-1112,In recognition of programming that develops leadership and entrepreneurial skills in at-risk youth through paid job training and employment in the arts.,2001,8,10000 ,2001-10-01,2002-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Artists for Humanity, Inc.",aka AFH,Creative Links: Positive Alternatives for Youth,Creative Links,00-9000-3105,Boston,MA,02127-1112,"To support a Creative Links project to provide positive alternatives for youth. The partnership brings together Grand Circle Travel and the Department of Public Health for Artists for Humanity s City Teens Design Company. More that four hundred youth, ages 14 to 18, will learn silk screening and other graphic arts, as well as business skills related to the field of graphic design.",2000,8,10000 ,2000-09-01,2001-08-31,0.0,0.0,0.0,0.0,0.08984103211847702,0.0,0.0,1
15,"Artists for Humanity, Inc.",aka AFH,Multidisciplinary*,Organizational Capacity / Stabilization,98-7000-9064,Boston,MA,02127-1112,"To support the expansion and stabilization of the City Teens Design Company program and plans for its replication in other cities, to create opportunities for at-risk teens to learn and apply artistic skills within a business context. Through its City Teens Design Company (CTDC), Artists for Humanity provides opportunities for at-risk youth to work with accomplished professional artists in the fields of visual arts, graphic design, ceramics and sculpture, photography, printmaking and scenic and set design to produce creative concepts and products that can be marketed to the public. This project is designed to stabilize CTDC by expanding the disciplines taught into self-sustaining, professional ""micro-enterprise"" studios that will work in conjunction with a marketing department to make each studio economically viable. Stabilization will include increasing the base of paid student-participants to 50 in 1998 and 60 in 1999, and expanding internal marketing capabilities. In addition, in 1998 leadership of the CTDC will collaborate with Boston Public Schools and work to identify leaders in other cities who may wish to replicate the project. CTDC has demonstrated success in commercial ventures including a contract with The Gillette Company to design book covers celebrating Black History and Hispanic Heritage Months; a",1998,8,50000 ,1998-07-01,1999-07-31,0.0,0.06730173079571158,0.0,0.0,0.08232680774602542,0.0,0.0,1
16,"Arts & Business Council of Greater Boston, Inc.",,Local Arts Agencies,Grants for Arts Projects,1865608-62-21,BOSTON,MA,02210-3427,"To support pro bono legal consulting and educational workshops for artists and arts organizations. Legal services and training currently available in Boston will be expanded to serve a multistate area, including Connecticut. The professional development workshops will be focused on legal topics such as copyright, estate planning, and insurance.",2021,8,10000 ,2021-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Grants for Arts Projects,1895369-54-22,BOSTON,MA,02116-4130,"Purpose: To support staffing and administrative costs for professional development programs with a focus on equity, diversity, and inclusion. Additional Project Description: The programs will include networking and professional development opportunities focusing on arts administrators of color, as well as a series of equity, diversity, and inclusion workshops for organizational leaders. Workshops will be videotaped, livestreamed, and archived. Intended Beneficiaries: The services included in this project will benefit arts administrators in the greater Boston area, with a focus on connecting arts administrators of color. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation's cultural infrastructure.",2022,7,10000 ,2022-06-01,2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Grants for Arts Projects,1885487-54-21,BOSTON,MA,02116-4130,To support general operating costs in response to the COVID-19 pandemic.,2021,7,40000 ,2021-06-01,2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Art Works,1862622-54-20,BOSTON,MA,02116-4130,"To support professional development programs with a focus on equity, diversity, and inclusion. The project will include online networking and professional development opportunities for arts administrators of color; a series of equity, diversity, and inclusion trainings for organizational leaders; as well as promotion and messaging training for underserved arts groups.",2020,7,30000 ,2020-06-01,2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Art Works,1854705-54-19,BOSTON,MA,02116-4130,"To support professional development and capacity-building programs with a focus on equity, diversity, and inclusion among arts administration and audiences. The project will provide networking and professional development opportunities for arts administrators of color; a series of equity, diversity, and inclusion trainings for organizational leaders; and promotional campaigns to reach underserved audiences.",2019,7,20000 ,2019-06-01,2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Art Works,1808560-54-18,BOSTON,MA,02116-4130,"To support professional development and capacity building programs in the arts. Arts administrators will have opportunities to participate in workshops and other programming centered on encouraging ethnic diversity in the arts. The project will focus not only on diversifying those who work in the arts, but also those attending arts programming. Convenings and professional development activities will be scheduled with the intention of strengthening the effectiveness of partner organization Network for Arts Administrators of Color (NAAC Boston). To improve diversity, a collaborative promotional campaign with the City of Boston will be developed to reach out to people from communities that have been historically underrepresented in arts audiences.",2018,7,40000 ,2018-06-01,2019-05-31,0.0,0.0,0.0,0.0,0.0,0.1023243282442208,0.0,1
22,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Art Works,17-5400-7207,BOSTON,MA,02116-4130,"To support a diversity and inclusion initiative. The initiative will provide professional development and services designed to improve arts administration skills, organizational leadership strategies, and audience engagement efforts to better reflect the racial, ethnic, and socioeconomic diversity of greater Boston. Promotional campaigns created in partnership with key community stakeholders will reach underserved audiences and address barriers to participation including access and affordability.",2017,7,35000 ,2017-06-01,2018-05-31,0.0,0.0,0.07933481551924824,0.0,0.0,0.0,0.0,1
23,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Art Works,14-5400-7119,BOSTON,MA,02116-4130,"To support the ArtsBoston Audience Initiative. A database including information about the region's art audiences will serve as a springboard for technical assistance and professional development activities, including convening and workshops, for area artists and arts organizations.",2014,7,20000 ,2014-06-01,2015-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Art Works,12-5400-7103,BOSTON,MA,02116-4130,"To support the third phase of the Berkshire Audiences Initiative, in consortium with the Berkshire Taconic Community Foundation. This project will identify trends from the data collected in Phases I and II to create the first data-driven portrait of cultural participation in the Berkshires Region to help organizations understand their existing audiences, broaden and increase those audiences, and improve marketing effectiveness.",2012,7,30000 ,2012-06-01,2013-05-31,0.0,0.0,0.07603141551489183,0.0,0.0,0.0,0.0,1
25,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Access to Artistic Excellence,11-5400-7123,BOSTON,MA,02116-4130,"To support a redesign of the ArtsBoston.org and BosTix.org websites. The project will help to make cultural events more affordable, and forge new partnerships to reach audiences more effectively.",2011,7,30000 ,2011-06-01,2012-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Access to Artistic Excellence,10-5400-7113,BOSTON,MA,02116-4130,To support the expansion of the ArtsBoston.org and BosTix.org Web sites. The strategic online initiatives will provide the public with greater access to information about arts activities in the region at affordable ticket prices.,2010,7,30000 ,2010-06-01,2011-05-31,0.0,0.0,0.0,0.0,0.11927216894924256,0.0,0.0,1
27,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Access to Artistic Excellence,09-5400-7118,BOSTON,MA,02116-4130,"To support Arts Boston Summer Sizzle, an initiative to promote the new Internet-based comprehensive online arts calendar. The services will provide the public with greater access to information about arts activities in the region at affordable ticket prices.",2009,7,10000 ,2009-06-01,2009-08-31,0.0,0.0,0.0,0.0,0.1272290120393646,0.0,0.0,1
28,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Access to Artistic Excellence,08-5400-7114,BOSTON,MA,02116-4130,To support BosTix.com and other internet-based initiatives. The services will provide the public with greater access to information about arts activities in the region at affordable ticket prices.,2008,7,25000 ,2008-06-01,2009-05-31,0.0,0.0,0.0,0.0,0.14533463086179152,0.0,0.0,1
29,"Arts Boston, Inc.",aka ArtsBoston,Presenting & Multidisciplinary Works,Access to Artistic Excellence,06-5400-7106,BOSTON,MA,02116-4130,"To support SmartMarketing Services. A range of technical assistance programs will serve to enhance the marketing capacity of Boston performing arts companies through such resources as cooperative print advertising discounts, shared mailing lists, and professional development workshops.",2006,7,10000 ,2006-06-01,2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,"Arts Boston, Inc.",aka ArtsBoston,Multidisciplinary*,Organizational Capacity / Stabilization,04-7000-9020,BOSTON,MA,02116-4130,"To support the development of Tickets Today. The program will provide online ticketing services and training to improve Boston's theater, dance, and music organizations' marketing and sales.",2004,7,15000 ,2004-01-01,2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,"Aspect Arts, Inc.",,Visual Arts,Access to Artistic Excellence,11-4100-7029,Boston,MA,02118-2106,"To support ""Aspect: The Chronicle of New Media Art,"" a bi-annual DVD publication of works of time-based contemporary art. The volume, titled ""Hi-Tech,"" will present five to 10 time-based works accompanied by audio commentary by a curator or critic; ""Hi-Tech"" will survey artists who have adapted emerging technologies to suit their artistic goals.",2011,7,15000 ,2011-01-01,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,"Association for Community Design, Inc.",,Design,Grants for Arts Projects,1906730-42,Boston,MA,02210-1005,"Purpose: To support an annual convening of designers and allied professionals to promote design practices that advance equity in the built environment. Additional Project Description: The convening will bring together design practitioners, academics, nonprofit leaders, students, researchers, funders, and community organizers who work in the field of community-engaged design. The conference will feature presentations, panel discussions, workshops, mentorship/networking, and professional development opportunities to support knowledge sharing and capacity building around design projects that support equity in American communities. Intended Beneficiaries: The convening will benefit designers and practitioners from related fields from across the United States. Intended Outcome: Arts leaders develop professional skills and strategies.",2023,8,20000 ,2023-01-01,2024-12-31,0.0,0.0,0.11165579862343528,0.0,0.0,0.08506936784179393,0.0,1
33,"Barron, Patrick",,Literary Arts,Literature Fellowships: Translation Projects,06-5211-7007,Boston,MA,02125-3393,"To support the translation from Italian of selected poems by Andrea Zanzotto. Born in a small village in northern Italy in 1921, Zanzotto has become one of the most important living Italian poets.",2006,0,20000 ,2005-12-01,2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,"Berklee College of Music, Inc.",,Arts Education,Grants for Arts Projects,1893137-51-22,BOSTON,MA,02215-3693,"Purpose: To support staff salaries and teaching artist fees for free music education programs for youth. Additional Project Description: Students will participate in year-long performance ensembles and free music instruction, including music technology, keyboard, and music theory. In addition, students will have the opportunity to participate in master classes taught by visiting artists and will have access to the PULSE Music Method, an online music education portal. Intended Beneficiaries: Students from across the Boston area in elementary, middle, and high school will benefit from the program. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2022,7,25000 ,2022-07-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,"Berklee College of Music, Inc.",,Arts Education,Grants for Arts Projects,1885066-51-21,BOSTON,MA,02215-3693,"To support faculty costs and artist fees for the Berklee City Music Preparatory and High School Academy music education programs. Students from underserved communities will participate in performance ensembles and free music instruction, including music technology, keyboard, and music theory. Students will have the opportunity to participate in master classes taught by visiting artists and will have access to the PULSE Music Method, an online music education portal.",2021,7,15000 ,2021-06-01,2022-05-31,0.0,0.0,0.0,0.0,0.0,0.12104140483693022,0.0,1
38,"Berklee College of Music, Inc.",,Music,Art Works,1830061-31-18,BOSTON,MA,02215-3693,"To support the Berklee Beantown Jazz Festival. The free, multiple-stage outdoor event will showcase renowned artists from the contemporary jazz, Latin, blues, and soul genres. Additional project programming may include interactive educational activities and instrument playing, music listening sessions for children, and a guided cultural walking tour of Boston's South End which draws from the memories of musicians, club owners, and former residents of the neighborhood.",2018,7,25000 ,2018-06-01,2018-10-31,0.0,0.0,0.0,0.14605960680714303,0.0,0.0,0.0,1
39,"Berklee College of Music, Inc.",,Music,Art Works,16-3100-7251,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival. The free, multiple-stage outdoor event titled Jazz: A Peace Supreme will showcase world-renowned contemporary artists from the jazz, blues, and soul genres. Ancillary programming may include interactive educational activities and instrument playing, children's activities, and a guided High Notes of Jazz walking tour of Boston's South End neighborhood.",2016,7,25000 ,2016-06-01,2016-10-31,0.0,0.0,0.0,0.13750844854630392,0.0,0.0,0.0,1
40,"Berklee College of Music, Inc.",,Arts Education,Art Works,15-5100-7014,BOSTON,MA,02215-3693,"To support the expansion of the Boston Conservatory Program for Students on the Autism Spectrum. The assessment tool is the required product. The project will help preschool to early elementary-aged youth learn basic musical skills, develop gross and fine motor skills, provide children and their families a social experience through music, and provide the instructors with new pedagogical skills and experience teaching in an early childhood musical setting. The program will be team-taught by specially trained music education graduate students and experts in the fields of music and autism using a repertoire of original compositions created by the instructors. To encourage ongoing learning, families will receive a CD of songs from class to play at home.",2015,7,10000 ,2015-01-01,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,"Berklee College of Music, Inc.",,Music,Art Works,15-3100-7182,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival. The free multiple-stage outdoor event titled Jazz: The Voice of the People will showcase contemporary artists from the jazz, Latin, blues, and soul genres. Ancillary programming may include interactive educational activities and instrument playing, music listening for children, and a guided High Notes of Jazz Walk tour of the South End neighborhood. Featured festival performers may include Fernando Brandao, Sean Jones, Dianne Reeves, Randy Runyon, George Russell, Jr., and Esperanza Spalding.",2015,7,30000 ,2015-06-01,2015-10-31,0.0,0.0,0.0,0.11027276733396157,0.0,0.0,0.0,1
42,"Berklee College of Music, Inc.",,Music,Art Works,14-3100-7252,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival. The free outdoor event themed ""Jazz: The Global Ambassador"" will feature internationally renowned musicians.",2014,7,20000 ,2014-06-01,2014-10-31,0.0,0.0,0.0,0.2343355826567242,0.0,0.0,0.0,1
43,"Berklee College of Music, Inc.",,Music,Art Works,13-3100-7207,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival in Boston's South End. The 2013 outdoor festival is titled ""Jazz: The Next Generation"" and will feature an educational outreach program on the role of the jazz mentor and the importance of the apprenticeship model in training jazz musicians.",2013,7,35000 ,2013-06-01,2013-10-31,0.0,0.0,0.0,0.16120560241212054,0.0,0.0,0.0,1
44,"Berklee College of Music, Inc.",,Music,Art Works,12-3100-7180,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival. The 2012 outdoor festival ""Celebrate Women in Jazz"" will include free performances from renowned musicians including Geri Allen and JoAnne Brackeen; as well as educational events, multi-media installations, and live internet streaming of interviews with female jazz musicians.",2012,7,25000 ,2012-06-01,2012-10-31,0.0,0.0,0.0,0.1568045321079405,0.0,0.0,0.0,1
45,"Berklee College of Music, Inc.",,Music,Access to Artistic Excellence,11-3100-7139,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival in the City's South End, in consortium with JazzBoston. In a partnership with JazzBoston, the festival will be programmed around the theme ""Celebrate Global Music and Nature"" and will include jazz and world music artists in performances, educational events, entertainment activities for families, and an interactive jazz-related installation.",2011,7,20000 ,2011-01-01,2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,"Berklee College of Music, Inc.",,Music,Access to Artistic Excellence,10-3100-7134,BOSTON,MA,02215-3693,"To support the Berklee BeanTown Jazz Festival in consortium with JazzBoston, Inc. The festival programming will highlight New Orleans' role as the incubator of jazz and celebrate the city's diversity reflected in music, the foods and crafts, and through the participants.",2010,7,17500 ,2010-01-01,2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Berklee College of Music, Inc.",,Federal Partnerships,National Arts and Humanities Youth Program Awards,08-7700-2032,BOSTON,MA,02215-3693,"In recognition of the Berklee College of Music (Berklee City Music), for their work in bringing year-round (after-school, in-school, Saturdays and summer) tuition-free music education to at-risk middle and high school students.",2008,7,10000 ,2008-10-01,2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,"Berklee College of Music, Inc.",,Arts Education,Learning in the Arts for Children & Youth,08-5100-8205,BOSTON,MA,02215-3693,"To support the Faculty Outreach program, as part of the college's City Music Boston outreach program.",2008,7,15000 ,2008-08-01,2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,"Berklee College of Music, Inc.",,Arts Education,Arts Learning,04-5100-8204,BOSTON,MA,02215-3693,"To support e-Sharp, a consortium project. Designed to provide students with opportunities to learn from experienced professional musicians and visiting artists, the Berklee City Music after-school program will be replicated in the District of Columbia in partnership with the Community Preservation and Development Corporation.",2004,7,60000 ,2004-06-01,2005-08-31,0.0,0.0,0.11882281352836423,0.0,0.0,0.0,0.0,1
50,Boston Architectural College,aka formerly Boston Architectural Center,Design,Access to Artistic Excellence,10-4200-7047,BOSTON,MA,02115-2703,To support a conference and related publication. The conference will engage educators and practitioners in developing new strategies for design education and design practice.,2010,7,30000 ,2010-06-01,2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,"Boston Ballet, Inc.",,Dance,Grants for Arts Projects,1887337-33-22,BOSTON,MA,02116-6107,"Purpose: To support a production of mixed repertory dance works by Boston Ballet. Additional Project Description: Performances will include works by choreographers such as George Balanchine, Stephen Galloway, and Jiri Kylian and will take place at the Citizens Bank Opera House. Intended Beneficiaries: Audiences in the greater Boston area will benefit from the array of choreographic voices in this ballet and contemporary dance production. Intended Outcome: Beneficiaries engage with the arts.",2022,7,20000 ,2022-01-01,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52,"Boston Ballet, Inc.",,Dance,Grants for Arts Projects,1864223-33-21,BOSTON,MA,02116-6107,To support general operating costs in response to the COVID-19 pandemic.,2021,7,40000 ,2021-01-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,"Boston Ballet, Inc.",,Dance,Art Works,1846662-33-19,BOSTON,MA,02116-6107,"To support Full On Forsythe, a repertory evening of dance works by William Forsythe. Works to be performed include Playlist (EP), Blake Works I, and a revival of Pas/Parts 2018. Blake Works I is a work for 21 dancers and is set to 7 songs by British electro-pop musician James Blake, and Pas/Parts 2018 is a piece in which dancers shape time with syncopation, melody, and musicality. Performances will take place at the Boston Opera House.",2019,7,50000 ,2019-01-01,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,"Boston Ballet, Inc.",,Dance,Art Works,1829366-33-18,BOSTON,MA,02116-6107,"To support Parts In Suite, a performance program featuring repertory dance works. The dance works featured in the program may include William Forsythe's ""Pas/Parts 2016,"" Justin Peck's ""In Creases,"" and Jorma Elo's ""Bach Cello Suites."" For Peck's and Elo's works, the ballets will feature live musical performances by piano and cello soloists. Forsythe's piece includes a recorded electronic score by Thom Willems. Performances will take place at the Boston Opera House.",2018,7,50000 ,2018-01-01,2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,"Boston Ballet, Inc.",,Dance,Art Works,17-3300-7005,BOSTON,MA,02116-6107,"To support the presentation of ""Artifact,"" by choreographer William Forsythe. The company will perform the full four-act version of the piece. With participation of Forsythe, stagers will set the piece on the company, giving dancers the opportunity to work directly with the choreographer. Dana Caspersen, Nicholas Champion, and Richard Siegal may appear in major non-speaking parts. Other artists associated with Forsythe and this particular work include stagers Kathryn Bennetts and Noah Gelber, technical coordinators Dietrich Kruger and Tanja Ruhl, and pianist Margo Kazimirska. The work will be performed at the Boston Opera House.",2017,7,60000 ,2017-01-01,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,"Boston Ballet, Inc.",,Dance,Art Works,16-3300-7012,BOSTON,MA,02116-6107,"To support a repertory program featuring works by Karole Armitage, Yury Yanowsky, Jose Martinez, and Norbert Vesak. Armitage has blended the neo-classical and avant-garde in dances since the 1970s, and her new work will incorporate these elements. Yanowsky has choreographed many works for the company and school, but this will be his first mainstage production. The company will perform ""Resonance,"" by Martinez, director of Spain's Compania Nacional, which is a previously commissioned work by Boston Ballet and is set to music by Listz. Vesak's ""Belong Pas de Deux,"" from his full length ""What to do till the Messiah Comes"" (1973) will be a premiere for Boston Ballet. Vesak was a Canadian artist (1936-90) who had a penchant for rock music and social issues. All performances will take place at the Boston Opera House.",2016,7,50000 ,2016-01-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,"Boston Ballet, Inc.",,Dance,Art Works,15-3300-7008,BOSTON,MA,02116-6107,"To support the presentation of the Edge of Vision repertory program. The program will feature a newly commissioned work by resident choreographer Jorma Elo, the revival of Helen Pickett's ""Eventide"" (2008), and one additional ballet. Elo received his first commission by Boston Ballet in 2002 (""Sharp Side of Dark""), and has gone on to create works for several other ballet companies. Selections from Bach's solo cello suites will accompany Elo's new work, with the music performed live. Elo also often designs the costumes for the ballets, and has become known for his use of space, sculptural movements, lighting effects, and choice of music and sound elements in his ballets. Helen Pickett, a former dancer from William Forsythe's Ballet- Frankfurt, originally created ""Eventide"" for Boston Ballet. ""Eventide"" will be revised and will use music that is Indian or Indian-influenced by composers Philip Glass, Ravi Shankar, and Jan Garbarek. The works will be presented at the Boston Opera House.",2015,7,50000 ,2015-01-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
