,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
0,"American Pianists Association, Inc.",,Music,Art Works,16-3100-7155,INDIANAPOLIS,IN,46208-3443,"To support the outreach concerts and workshops performed by finalists of the quadrennial Classical Fellowship Awards. Each finalist will take part in residency activities including demonstrations, workshops, and master classes in local high schools as part of the Concerto Curriculum program, which will culminate in a public performance by each pianist and members of the Indianapolis Chamber Orchestra. In addition, each finalist will perform a free concert for patients, staff, and the general public at an area hospital.",2016,7,10000,2016-07-01,2017-04-30,0.0,0.0,0.0,0.0,0.19300235798138693,0.0,0.0,1
1,"American Pianists Association, Inc.",,Music,Art Works,14-3100-7171,INDIANAPOLIS,IN,46208-3443,"To support the Concerto Curriculum arts education and community outreach program. The five finalists for the 2014-15 Jazz Fellowship Awards will be able to spend one week during the jazz piano competition in Indianapolis to conduct three-day residencies in local area high schools. They will teach classes, conduct rehearsals, and perform in culminating public concerts with the respective school's jazz ensemble.",2014,7,10000,2014-06-01,2015-03-31,0.0,0.0,0.07823621358510291,0.0,0.09448073257026544,0.0,0.0,1
2,"American Pianists Association, Inc.",,Music,Art Works,12-3100-7168,INDIANAPOLIS,IN,46208-3443,"To support outreach concerts and workshops performed by the finalists of the quadrennial Classical Fellowship Awards. Each of the five finalists will take part in a three-day residency in local high schools as part of the ""Concerto Curriculum"" program which will culminate in a public performance by the pianist and members of the Indianapolis Chamber Orchestra in an effort to reinforce the schools' orchestra programs.",2012,7,10000,2012-09-01,2013-04-30,0.0,0.0,0.0,0.0,0.10934255214880982,0.0,0.0,1
3,"American Pianists Association, Inc.",,Music,Access to Artistic Excellence,09-3100-7251,INDIANAPOLIS,IN,46208-3443,"To support outreach concerts, workshops, and solo recitals performed by the finalists of the triennial Jazz Fellowship Awards. Each honoree will take part in at least two community events as part of the ""Concerto Curriculum"" program.",2009,7,15000,2010-07-01,2011-04-30,0.0,0.0,0.11285980536984026,0.0,0.0,0.0,0.0,1
4,Arte Mexicano En Indiana Inc,,Challenge America,Challenge America,1910084-78,Indianapolis,IN,46222-4057,"Purpose: To support a mural project featuring lead artist Aaron Johnson-Ortiz. Additional Project Description: Arte Mexicano En Indiana will partner with the Midwest arts group (Neo)Muralismos de México (NMM) to create a mural in the Little Mexico neighborhood of Indianapolis. Aaron Johnson-Ortiz, NMM Director, will work with local youth and community participants to design, create, and install this mural. NMM also will host Mexican artist Gabriel Pozo. Pozo will teach about contemporary mural techniques and share his style of art. Intended Beneficiaries: The program will benefit residents and visitors of Indianapolis. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,10000,2023-01-01,2023-12-31,0.4653984331207406,0.0,0.04879972167296524,0.0,0.0,0.0,0.0,1
5,Artmix Inc.,,Visual Arts,Grants for Arts Projects,1894526-41-22,INDIANAPOLIS,IN,46202-4468,"Purpose: To support Urban Artisans, a vocational internship program for youth with disabilities. Additional Project Description: Under the guidance of professional teaching artists, interns will receive instruction in studio arts and crafts with the primary goal of helping youth participants transition from school to the workforce. Working as a creative team, interns will create artistic products in clay, fiber, paint, and mosaics. Intended Beneficiaries: The internship program will benefit youth participants. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2022,7,20000,2022-07-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,Artmix Inc.,,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1899748-66-22,INDIANAPOLIS,IN,46202-4468,"Purpose: To support personnel expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,50000,2022-01-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,Artmix Inc.,,Visual Arts,Grants for Arts Projects,1885630-41-21,INDIANAPOLIS,IN,46202-4468,"To support Urban Artisans, a vocational internship program for youth with disabilities. Under the guidance of professional teaching artists, interns will receive instruction in studio arts and crafts with the primary goal of helping youth participants transition from school to the workforce. Working as a creative team, interns will create artistic products in clay, fiber, paint, and mosaics. Activities will take place virtually and in person.",2021,7,30000,2021-07-01,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Artmix Inc.,,Visual Arts,Art Works,1861976-41-20,INDIANAPOLIS,IN,46202-4468,"To support Urban Artisans, a vocational internship program for youth with disabilities. Under the guidance of professional teaching artists, interns receive instruction in studio art and fine art crafts with the primary goal of helping youth participants transition from school to the workforce. Working as a creative team, interns create marketable, artistic products in clay, fiber, paints, and mosaics. Project activities may take place in-person or virtually as necessary.",2020,7,25000,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,Artmix Inc.,,Visual Arts,Art Works,1809068-41-18,INDIANAPOLIS,IN,46202-4468,"To support Urban Artisans, a vocational internship program for youth with disabilities. Under the guidance of professional teaching artists, interns receive instruction in studio art and fine art crafts with the primary goal of helping youth participants transition from school to the workforce. Working as a creative team, interns create marketable, artistic products in clay, fiber, paints, and mosaics. Products include functional clay objects such as vases, flower pots, and ceramic bowls and textiles such as scarves. During their time in the program, interns fulfill a commission for a local community partner that sells or distributes the products. Urban Artisans serves central Indiana youth with diagnosed cognitive, emotional, and/or physical disabilities.",2018,7,25000,2018-07-01,2019-06-30,0.0,0.0,0.054063505882238974,0.0,0.0,0.0,0.0,1
10,Artmix Inc.,,Federal Partnerships,National Arts and Humanities Youth Program Awards,15-7700-7004,INDIANAPOLIS,IN,46202-4468,"In recognition of Urban Artisans, an internship program that teaches high school students with disabilities transferable, vocational skills through making, marketing, and selling artwork.",2015,7,10000,2015-10-01,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,Artmix Inc.,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,10-5400-7035,INDIANAPOLIS,IN,46202-4468,"To support community arts classes targeted for children and adults with disabilities as well as at-risk populations. Instructors trained in adaptive arts techniques and methodology in the visual arts, clay, music, and theater will teach participants in an inclusive arts learning environment.",2010,7,15000,2010-01-01,2010-12-31,0.0,0.0,0.10296081766536504,0.0,0.0,0.0,0.0,1
12,Artmix Inc.,,Arts Education,Arts Learning,02-5100-8072,INDIANAPOLIS,IN,46202-4468,"To support a multidisciplinary art program for students with disabilities. Based on the aesthetic inquiry process developed by the Lincoln Center Institute for Aesthetic Education (LCI), the project will launch a cooperative arts education program with Indianapolis Public Schools and includes professional development opportunities for teachers at Lincoln Center.",2002,7,12000,2002-06-01,2003-06-30,0.0,0.0,0.0,0.0,0.1106550218333587,0.0,0.0,1
13,Artmix Inc.,,Arts Education,Other,99-5100-7014,INDIANAPOLIS,IN,46202-4468,"To support VSAI University Practicum, a new teacher-training program in Indiana. Through collaborations with several Indiana universities, VSAI will provide opportunities for university students in Arts Education methods classes to intern with VSAI Master Artists in VSAI residency programs, where the students will be able to work with children with disabilities.",1999,7,7000,1999-08-01,2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Art Works,1862459-62-20,INDIANAPOLIS,IN,46204-1052,To support a planning process intended to strengthen the arts council's engagement with communities of color. The council will use research methods including virtual and in person community conversations to identify programming barriers for communities of color in Indianapolis. The findings will inform the development of short- and long-term strategies for increased and inclusive engagement with historically underserved communities.,2020,7,20000,2020-06-01,2021-12-31,0.0,0.0,0.0782781062580888,0.0,0.0,0.40453021559282737,0.0,1
15,"Arts Council of Indianapolis, Inc.",,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1881528-95-20,INDIANAPOLIS,IN,46204-1052,To support personnel costs in response to the COVID-19 pandemic.,2020,7,50000,2020-07-01,2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,"Arts Council of Indianapolis, Inc.",,Arts Education,Art Works,1807955-51-18,INDIANAPOLIS,IN,46204-1052,"To support IndyArts Education, a collective impact initiative connecting schools with arts organizations to ensure equitable access to arts education for students in Indianapolis. Students in kindergarten through eighth grade will receive dance and theater instruction from long-term partnerships with arts organizations; fine arts teachers will receive professional development in arts integration; and schools will participate in arts-related field trips and Arts Education Week events. Building on an existing mapping tool created through the Kennedy Center's Any Given Child program, IndyArts will track arts access data for each participating school and develop new tools to identify gaps in weekly arts instruction. Data will be made available to the public and thereby help to increase awareness for equity in arts access for students. Project partners include Indianapolis Public Schools, the John F. Kennedy Center for the Performing Arts, Kids Dance Outreach, Young Actors Theatre, and Indianapolis University-Purdue University, Indianapolis.",2018,7,50000,2018-07-01,2019-06-30,0.0,0.0,0.0,0.0,0.10463056952728111,0.0,0.0,1
17,"Arts Council of Indianapolis, Inc.",,Design,Our Town,17-4292-7068,INDIANAPOLIS,IN,46204-1052,"To support training for artists, police, and community members in creative placemaking practices that address public safety challenges. The Indianapolis Neighborhood Resource Center and Marion County Prosecutor's Office will train local artists, police officers, and community members in crime prevention and creative placemaking best practices, engage these trainees in planning arts-based safety interventions, and produce an instructional toolkit based on the program. The Arts Council of Indianapolis will partner with the City of Indianapolis on this project. The project goal is to improve public safety for the estimated 29,000 residents, 40 percent of whom live in poverty, of the IndyEast Promise Zone.",2017,7,50000,2017-08-01,2019-07-31,0.0,0.0,0.11011409966361684,0.0,0.13297756020895568,0.0,0.0,1
18,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Art Works,14-6200-7012,INDIANAPOLIS,IN,46204-1052,"To support the Indianapolis Arts Journalism  Audience Development Project. Partnering with Indiana State University, Indiana University-Purdue University Indianapolis, and the ""Indianapolis Star,"" project activity will include the creation of a quarterly arts insert in the ""Star"" and an accompanying printed public art and gallery guide. In addition, the arts council will develop a mobile app that digitizes all quarterly print information for online access along with calendar and event information, venue information, bus and bike routes, walking tours, previews of performances and exhibitions, a public art map, and a gallery guide. Arts previews, arts blogs, and other related content will be created in partnership with IUPUI's school of journalism and Indiana State University's department of communication.",2014,7,35000,2014-01-01,2015-12-31,0.0,0.0,0.0,0.0,0.11601238697934381,0.0,0.0,1
19,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Recovery Act,09-6288-7041,INDIANAPOLIS,IN,46204-1052,To support the preservation of jobs that are threatened by declines in philanthropic and other support during the current economic downturn.,2009,7,250000,2009-07-01,2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Access to Artistic Excellence,09-6200-7004,INDIANAPOLIS,IN,46204-1052,To support Developing the Next Arts Audiences Summit 2: a National Audience Development Initiative. The project will be a national meeting focused on engaging younger (ages 20-40) patrons in the arts.,2009,7,22000,2009-01-01,2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Access to Artistic Excellence,06-6200-7033,INDIANAPOLIS,IN,46204-1052,"To support Public Art Locator. The documentation of Indianapolis public art will consist of new photo-based artwork, a printed book and map, and an online information center; the project is intended to preserve the historic context in which these works were created and provide educational information about their significance.",2006,7,21000,2006-06-01,2007-07-31,0.0,0.0,0.0,0.0,0.23178683438534556,0.0,0.0,1
22,"Arts Council of Indianapolis, Inc.",,Challenge America,Challenge America Community Arts Development,02-7816-1400,INDIANAPOLIS,IN,46204-1052,"To support a Community Arts Development project in partnership with other community organizations. The project is a cultural tourist-oriented public relations and promotional effort related to activities taking place in cultural districts throughout Indianapolis. Partnering organizations will include ndianapolis Downtown, Indianapolis Convention and Visitors Association, and the City of Indianapolis' Office of the Mayor.",2002,7,10000,2002-09-01,2003-08-31,0.0,0.0,0.18135701002937463,0.0,0.10950647008044206,0.0,0.0,1
23,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Leadership,99-6200-3057,INDIANAPOLIS,IN,46204-1052,To support the creation of a community cultural plan. The Arts Council will develop a strategic cultural tourism plan that addresses how the arts might enhance economic development in the Indianapolis region.,1999,7,10000,1999-09-01,2000-04-30,0.0,0.0,0.12496799240819913,0.0,0.0,0.0,0.0,1
24,"Arts Council of Indianapolis, Inc.",,Local Arts Agencies,Leadership,98-6200-3092,INDIANAPOLIS,IN,46204-1052,To support the creation of a community cultural plan. Participants in this planning process will develop a collaborative plan to build the arts market and develop new audiences for the arts in Indianapolis.,1998,7,10000,1998-10-01,1999-05-31,0.0,0.0,0.1374543125940936,0.0,0.0,0.0,0.0,1
25,"Big Car Media, Inc.",aka Big Car Collaborative,Visual Arts,Grants for Arts Projects,1864778-41-21,INDIANAPOLIS,IN,46203-5352,"To support the creation of new work by artists Jason Wesaw and Elisa Harkins and associated community engagement residencies in New Harmony and Indianapolis, Indiana. The project will explore connections between Native American culture and early 19th-century Utopian communities founded in southwestern Indiana. Contemporary artists Jason Wesaw (Potawatomi) and Elisa Harkins (Cherokee/Muscogee) will combine the awareness of the forced displacement and cultural obliteration with aspirational placemaking, both deeply intertwined in Indiana history. Public programming will be designed to contextualize the artwork and facilitate conversations about our shared and challenging histories.",2021,7,30000,2021-01-01,2025-12-31,0.0,0.0,0.05923309887915816,0.0,0.07153192004137902,0.10203610096210039,0.0,1
26,"Big Car Media, Inc.",aka Big Car Collaborative,Artist Communities,Art Works,17-7200-7014,INDIANAPOLIS,IN,46203-5352,"To support artist residencies. Big Car Collaborative resident artists will work with area business people to organize pop-up art activities. This is an effort to spur interest in the commercial corridor; build relationships between business owners, artists, and neighbors; and provide resident artists with unique venues and inspiration for their work. Big Car Collaborative also will host monthly mini-festivals featuring artwork and music during citywide First Friday events.",2017,7,25000,2017-01-01,2018-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,"Big Car Media, Inc.",aka Big Car Collaborative,Artist Communities,Art Works,16-7200-7006,INDIANAPOLIS,IN,46203-5352,"To support a residency for a teaching sound artist, a citywide sound art project, and related activities. Activities will include participatory listening stations, audio tours of natural locations (such as parks), recordings and digital maps of these locations, and documentation of the project. Sound artists, theorists, and performers will participate.",2016,7,10000,2016-01-01,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,Butler University,,Presenting & Multidisciplinary Works,Arts Learning,00-5400-8033,INDIANAPOLIS,IN,46208-3443,"To support professional development workshops for teachers, master-classes and clinics with professional artists, student matinee performances, post-performance discussions, and related educational activities. The project also will include the preparation of curriculum information and study guides for teachers and students.",2000,7,15000,2000-06-01,2001-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,"Castleton United Methodist Church, Inc.",,Challenge America,Challenge America,17-7800-7021,INDIANAPOLIS,IN,46256-0000,To support the creation of a public art project at Still Waters Adult Day Center. A professional artist will work with adults with dementia to create a mixed media work for installation at the center.,2017,5,10000,2017-01-01,2017-09-30,0.0,0.0,0.0,0.0,0.1495498309498717,0.0,0.0,1
30,"Cathedral Arts, Inc.",aka International Violin Competitiion of Indianap,Music,Art Works,14-3100-7193,INDIANAPOLIS,IN,46204-3562,"To support educational programs, mentoring, and career development for finalists of the International Violin Competition of Indianapolis. Intensive educational outreach during the competition will include workshops, seminars, and interactive audience talkbacks followed by year round education programs for school students. Competition finalists will take part in various mentoring and career management activities.",2014,7,10000,2014-06-01,2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,"Cathedral Arts, Inc.",aka International Violin Competitiion of Indianap,Challenge America,Challenge America Community Arts Development,02-7816-1444,INDIANAPOLIS,IN,46204-3562,"To support a Community Arts Development project in partnership with other community organizations. The project is a cultural tourism effort to promote the ""Sixth Quadrennial International Violin Competition,"" a 17-day festival featuring concerts, recitals, and educational programs. Partnering organizations will include the Indianapolis Symphony Orchestra, Butler University, Indianapolis Convention and Visitors Bureau, Arts Council of Indianapolis, and the Indiana Historical Society.",2002,7,10000,2002-09-01,2003-08-31,0.0,0.0,0.17301990431458406,0.0,0.0,0.0,0.0,1
32,Christian Theological Seminary,,Music,Art Works,12-3100-7026,INDIANAPOLIS,IN,46208-3301,"To support an artist residency by the Rose Ensemble in consortium with the Society of Biblical Literature. In partnership with the Society of Biblical Literature (SBL), a free public performance, workshops, and demonstrations will take place over five days and will focus on the important role of music in preserving vocal traditions of Judaism, Christianity, and Islam.",2012,7,12500,2012-04-01,2013-03-31,0.0,0.0,0.0,0.0,0.09908358690623958,0.0,0.0,1
33,"City of Indianapolis, Indiana Department of Public Works",,Design,Our Town,14-4292-7065,INDIANAPOLIS,IN,46204-3332,"To support temporary art and design activities to demonstrate concepts for the permanent redesign of Monument Circle in the heart of downtown Indianapolis. Project activities include an open call for ideas from local artists to propose surprising and experimental arts experiences that illuminate the potential for Monument Circle to become an active hub of the city's cultural and civic life. City of Indianapolis Office of Sustainability, Big Car Collaborative, and Mosaic City will engage residents and visitors to improve the design of this key civic space and its connection to local neighborhoods and other nearby institutions. Spanning four acres, Monument Circle is the epicenter of Indianapolis.",2014,7,200000,2014-09-01,2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,"City of Indianapolis, Indiana Department of Public Works",,Music,Access,01-3100-4144,INDIANAPOLIS,IN,46204-3332,To support a consortium project of free public concerts by the Indianapolis Symphony Orchestra to diverse audiences in public parks in Indianapolis. Plans for the project include expanding the two free concerts that normally take place each year to four free concerts in new locations.,2001,7,7500,2001-06-01,2001-12-31,0.0,0.0,0.0,0.0,0.2297729616032902,0.0,0.0,1
35,"Dahlie, Michael",,Literary Arts,Literature Fellowships: Creative Writing,1860299-52-20,Indianapolis,IN,46220-3053,"To support activities that contribute to your creative development and artistic growth and may include writing, research, and travel",2020,5,25000,2020-01-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,Dance Kaleidoscope,,Dance,Art Works,15-3300-7159,INDIANAPOLIS,IN,46208-6402,"To support the presentation of ""Remembrances,"" a ballet in memory of victims of the Holocaust. Remembrances was originally created in 2001 by choreographer David Honigbaum, a former Dance Kaleidoscope dancer. Honigbaum was inspired to create the work after hearing the story of Indianapolis resident Michael Vogel, who survived Auschwitz. The ballet portrays the events of the Holocaust through one family. It blends elements of ballet and modern dance, contains taped interviews of Holocaust survivors, movement imagery, and is set to music that is a mix of classical and contemporary. The work will be performed during Dance Kaleidoscope's fall opening concert at Butler University's Clowes Memorial Hall and will include extensive outreach to central Indiana middle and high school students.",2015,7,10000,2015-06-01,2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,Dance Kaleidoscope,,Dance,Art Works,14-3300-7139,INDIANAPOLIS,IN,46208-6402,"To support a choreographic residency that will result in the creation of a new work for Dance Kaleidoscope. An Indiana native, choreographer Brock Clawson will create a new piece that will premiere at the Indiana Repertory Theatre. Clawson's new piece will reflect on his experience growing up as a young man dancing in a small farm town, and then transitioning to life as a successful dancer in a big city. In addition to creating a new work, Clawson will participate in interactive lecture-discussions designed for students and the general public.",2014,7,15000,2014-07-01,2015-06-30,0.0,0.0,0.0,0.0,0.07747039093831691,0.0,0.0,1
38,Dance Kaleidoscope,,Dance,Art Works,12-3300-7062,INDIANAPOLIS,IN,46208-6402,"To support the creation and presentation of a new work, choreographed by artistic director David Hochoy. The work will be set to Igor Stravinsky's LES NOCES.",2012,7,15000,2012-07-01,2013-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,Dance Kaleidoscope,,Dance,Access to Artistic Excellence,10-3300-7171,INDIANAPOLIS,IN,46208-6402,"To support the ""Modern American Graffiti"" dance tour in locations in Indiana. Performances and educational outreach will be held in Muncie,Indiana at Emens Auditorium.",2010,7,10000,2011-01-01,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,Dance Kaleidoscope,,Dance,Arts Learning,01-3300-8153,INDIANAPOLIS,IN,46208-6402,"To support a multicultural, in-school educational program in rural areas in Indiana. The Community Investment Residency for the Arts will include a one-week residency by Dance Kaleidoscope and the development of new support materials.",2001,7,5000,2001-06-01,2003-06-30,0.0,0.0,0.1359330753172835,0.0,0.0,0.0,0.0,1
41,"Douglas, Mitchell",,Literary Arts,Literature Fellowships: Creative Writing,1878341-52-21,Indianapolis,IN,46260-6557,"To support activities that contribute to your creative development and artistic growth and may include writing, research, and travel",2021,5,25000,2021-01-01,2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Folk & Traditional Arts,Grants for Arts Projects,1889068-55-22,INDIANAPOLIS,IN,46204-2707,"Purpose: To support a series of programming celebrating Native American art and culture. Additional Project Description: In conjunction with the opening of the museum's redesigned Native American art gallery, the museum will host performances of Native American dance and drum groups, storytelling, demonstrations, and discussions, as well as guided tours of the new gallery. Additional plans include an artist residency by Karen Ann Hoffman (Haudenosaunee), an educator and storyteller who specializes in Iroquois raised beadwork. All events are planned with virtual/livestream option. Intended Beneficiaries: The project will benefit general audiences in Indianapolis, including the Native American community. Intended Outcome: Beneficiaries engage with the arts.",2022,7,15000,2022-01-01,2022-11-30,0.0,0.0,0.05698787062329905,0.0,0.0,0.0,0.0,1
43,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Museums,Art Works,1862517-44-20,INDIANAPOLIS,IN,46204-2707,"To support salary costs for the reinstallation of the museum's Native American art galleries. A skilled mount maker will fabricate custom object mounts and develop creative solutions for the long-term installation of more than 350 historic and contemporary Native works at the museum, including textiles, pottery, basketry, sculpture, beadwork, jewelry, and carvings. Museum staff will ensure the highest level of protection, preservation, and aesthetic presentation of these treasures.",2020,7,20000,2020-06-01,2022-06-30,0.0,0.1454444446270909,0.0,0.0,0.0,0.0,0.0,1
44,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Folk & Traditional Arts,Art Works,1855440-55-19,INDIANAPOLIS,IN,46204-2707,"To support presentations and workshops of Native American dance, music, and storytelling in conjunction with the Indian Market and Festival. Performers will include various Native American musicians and dancers presenting traditional and contemporary performance arts, as well as five-time world hoop dance champion Tony Duncan.",2019,7,10000,2019-06-01,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Folk & Traditional Arts,Art Works,16-5500-7053,INDIANAPOLIS,IN,46204-2707,"To support the Eiteljorg Indian Market and Festival. Over 100 Native American artists representing dozens of tribes will gather in downtown Indianapolis to present their art, music, dance, craft demonstrations, storytelling, and food. Visitors will have the opportunity to interact with Native American artists and experience the arc of Native art from the traditional to the contemporary.",2016,7,10000,2016-01-01,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Museums,Access to Artistic Excellence,09-4400-7092,INDIANAPOLIS,IN,46204-2707,To support a symposium on contemporary Native American art. The symposium is part of the sixth biennial Eiteljorg Fellowship for Native American Fine Art program.,2009,7,15000,2009-06-01,2010-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Museums,Access to Artistic Excellence,08-4400-7045,INDIANAPOLIS,IN,46204-2707,To support SHARE (See and Hear Artists in Residence at the Eiteljorg) with accompanying education programs. SHARE will feature monthly weeklong residencies by Native American and Western visual and performing artists throughout 2008.,2008,7,20000,2008-01-01,2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,"Eiteljorg Museum of American Indian and Western Art, Inc.",,Museums,Access to Artistic Excellence,05-4400-7063,INDIANAPOLIS,IN,46204-2707,"To support a scholarly symposium on the challenges facing Native American contemporary artists in their creative development. The symposium will focus on societal, personal, and cultural issues that surface in the work of Native American artists.",2005,7,15000,2005-06-01,2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,Fine Arts Society of Indianapolis,aka Classical Music Indy,Music,Art Works,15-3100-7153,INDIANAPOLIS,IN,46202-1429,"To support Music Unites concerts by Classical Music Indy. Project plans will include Random Acts of Music, unannounced mini-performances in urban areas; after-school concerts and talkback sessions; community concerts in senior centers and neighborhood associations; and listening stations of classical music for community centers, shelters, and libraries.",2015,7,15000,2015-06-01,2016-11-30,0.0,0.0,0.15780778879115406,0.0,0.0,0.0,0.0,1
52,Groundwork Indy Inc,,Challenge America,Challenge America,1891964-78-22,INDIANAPOLIS,IN,46208-5458,"Purpose: To support an outdoor hip-hop music and dance festival along the White River and Central Canal in Indianapolis. Additional Project Description: The festival activities will focus on themes of water and environmental justice. The event will be curated by Wildstyle Paschall, a local music producer and hip-hop artist. Participating artists will include musicians, visual artists, spoken word artists, and dancers. Intended Beneficiaries: The project will focus on serving diverse and low-income residents of the Near Northwest area of Indianapolis and surrounding neighborhoods. Intended Outcome: Beneficiaries engage with the arts.",2022,7,10000,2022-01-01,2023-11-30,0.0,0.0,0.0,0.1497117329502472,0.0,0.0,0.0,1
53,Harrison Center for the Arts,,Design,Grants for Arts Projects,1903871-42-23,INDIANAPOLIS,IN,46202-4466,"Purpose: To support design studio internships that promote equity and elevate local voices. Additional Project Description: The program will engage as many as five interns to lead design projects that represent neighborhood priorities and tell community stories in the Martindale Brightwood neighborhood, a Black and historically underserved community in Indianapolis. These design-focused internship positions are part of a larger cultural entrepreneurship initiative established by the Harrison Center for the Arts. Intended Beneficiaries: The program will benefit participating interns as well as residents of the Martindale Brightwood neighborhood. Intended Outcome: Communities are strengthened through systemwide initiatives integrated with the arts.",2023,7,20000,2023-01-01,2023-12-31,0.0,0.0,0.11772301465482268,0.0,0.0,0.1013959900476258,0.0,1
54,Harrison Center for the Arts,,Artist Communities,Grants for Arts Projects,1888403-72-22,INDIANAPOLIS,IN,46202-4466,"Purpose: To support an artist residency program. Additional Project Description: A short-term residency designed for traveling musicians will include one day of curated exploration of Indianapolis and one day to celebrate Indianapolis by writing, performing, and recording a song based on the artist's experience. A longer residency also will be offered to musicians or visual artists who want to further develop place-based work and related community building. Housing, studio space, a stipend, and the opportunity for community engagement will be provided for all residencies. Intended Beneficiaries: The residency programs will benefit artists working in music and visual arts. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,19000,2022-01-01,2022-12-31,0.0,0.0,0.12410020608877774,0.0,0.0,0.0,0.0,1
55,Harrison Center for the Arts,,Artist Communities,Art Works,1857081-72-20,INDIANAPOLIS,IN,46202-4466,"To support residencies for artists working in music and visual arts. A 48-hour residency designed for traveling musicians will include one day of curated exploration of Indianapolis and one day to celebrate Indianapolis by writing, performing, and recording a song based on the artist's experience. A ten-week residency also will be offered to musicians or visual artists who want to further their artwork and related community building. Housing, studio space, a stipend, and the opportunity for community engagement will be provided for all residencies.",2020,7,10000,2020-01-01,2020-12-31,0.0,0.0,0.1460275911602432,0.0,0.0,0.0,0.0,1
56,Harrison Center for the Arts,,Challenge America,Challenge America,17-7800-7114,INDIANAPOLIS,IN,46202-4466,"To support the creation of a public art sculpture by Quincy Owens and Luke Crawley. The interactive sculpture will be located in the Monon 16 neighborhood, named a federal Promise Zone in 2015. The artwork will contain the voices of neighborhood residents and be inspired by their stories. The sculpture will combine light towers, wood, and found objects, with sound components. The piece will be unveiled as part of a larger civic creative placemaking initiative.",2017,7,10000,2017-01-01,2017-11-30,0.0,0.43062460134481195,0.0,0.0,0.0825735495377806,0.0,0.0,1
57,Harrison Center for the Arts,,Artist Communities,Art Works,16-7200-7005,INDIANAPOLIS,IN,46202-4466,"To support artist residencies focused on cultural entrepreneurship and related activities. Resident artists, selected through a competitive application process, will be provided with studio space and living accommodations. The artists will produce or develop personal place-based projects that focus on the local neighborhoods and their history, future, assets, people and/or events.",2016,7,10000,2016-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
